pdbid,frame,y_true,y_pred
1bcu-rosetta-0620,-1.0,3.28,4.8565817
1bcu-rosetta-0647,-1.0,3.28,3.758644
1bcu-rosetta-0650,-1.0,3.28,5.693581
1bcu-rosetta-0668,-1.0,3.28,5.7853665
1bcu-rosetta-0679,-1.0,3.28,5.2030845
1bcu-rosetta-0690,-1.0,3.28,5.9750857
1bcu-rosetta-0700,-1.0,3.28,4.8360944
1bcu-rosetta-0706,-1.0,3.28,4.815945
1bcu-rosetta-0731,-1.0,3.28,4.8720317
1bcu-rosetta-0732,-1.0,3.28,6.082066
1bcu-rosetta-0747,-1.0,3.28,4.9095187
1bcu-rosetta-0753,-1.0,3.28,5.655406
1bcu-rosetta-0758,-1.0,3.28,5.502729
1bcu-rosetta-0769,-1.0,3.28,5.5490217
1bcu-rosetta-0775,-1.0,3.28,6.007836
1bcu-rosetta-0795,-1.0,3.28,5.298294
1bcu-rosetta-0818,-1.0,3.28,5.0258255
1bcu-rosetta-0819,-1.0,3.28,5.7087193
1bcu-rosetta-0829,-1.0,3.28,5.2797213
1bcu-rosetta-0887,-1.0,3.28,5.212517
1bcu-rosetta-0897,-1.0,3.28,5.387397
1bcu-rosetta-0904,-1.0,3.28,5.6881223
1bcu-rosetta-0907,-1.0,3.28,5.016329
1bcu-rosetta-0915,-1.0,3.28,5.1089993
1bcu-rosetta-0923,-1.0,3.28,5.3133516
1bcu-rosetta-0927,-1.0,3.28,5.2823863
1bcu-rosetta-0932,-1.0,3.28,6.0089116
1bcu-rosetta-0940,-1.0,3.28,5.946676
1bcu-rosetta-0946,-1.0,3.28,4.5138416
1bcu-rosetta-0950,-1.0,3.28,4.054184
1bcu-rosetta-0953,-1.0,3.28,5.9989433
1bcu-rosetta-0955,-1.0,3.28,5.370309
1bcu-rosetta-0961,-1.0,3.28,5.8820624
1bcu-rosetta-0967,-1.0,3.28,5.146847
1bcu-rosetta-0978,-1.0,3.28,5.05546
1bcu-rosetta-0982,-1.0,3.28,5.873334
1bcu-rosetta-0997,-1.0,3.28,5.575193
1bzc-boltz,-1.0,4.92,7.212567
1bzc-gnina-0001,-1.0,4.92,6.0719132
1bzc-gnina-0002,-1.0,4.92,6.579103
1bzc-gnina-0003,-1.0,4.92,5.6306705
1bzc-gnina-0004,-1.0,4.92,6.367011
1bzc-gnina-0005,-1.0,4.92,6.977851
1bzc-gnina-0006,-1.0,4.92,6.029991
1bzc-gnina-0007,-1.0,4.92,5.983835
1bzc-gnina-0008,-1.0,4.92,6.877762
1bzc-gnina-0009,-1.0,4.92,6.6001663
1bzc-gnina-0010,-1.0,4.92,6.2246485
1bzc-gnina-0011,-1.0,4.92,5.76266
1bzc-gnina-0012,-1.0,4.92,5.728236
1bzc-gnina-0013,-1.0,4.92,5.832502
1bzc-gnina-0014,-1.0,4.92,6.0542445
1bzc-gnina-0015,-1.0,4.92,6.0893617
1bzc-gnina-0016,-1.0,4.92,6.8746095
1bzc-gnina-0017,-1.0,4.92,6.0238724
1bzc-gnina-0018,-1.0,4.92,6.603188
1bzc-gnina-0019,-1.0,4.92,5.694373
1bzc-gnina-0020,-1.0,4.92,6.203972
1bzc-gnina-0021,-1.0,4.92,6.612862
1bzc-gnina-0022,-1.0,4.92,5.9704485
1bzc-gnina-0023,-1.0,4.92,6.07899
1bzc-gnina-0024,-1.0,4.92,6.0214
1bzc-gnina-0025,-1.0,4.92,5.9651623
1bzc-gnina-0026,-1.0,4.92,5.8621426
1bzc-gnina-0027,-1.0,4.92,5.729178
1bzc-gnina-0028,-1.0,4.92,6.030393
1bzc-gnina-0029,-1.0,4.92,5.692975
1bzc-gnina-0030,-1.0,4.92,6.9193563
1bzc-gnina-0031,-1.0,4.92,5.9052005
1bzc-gnina-0032,-1.0,4.92,6.0510902
1bzc-gnina-0033,-1.0,4.92,5.92204
1bzc-gnina-0034,-1.0,4.92,5.447936
1bzc-gnina-0035,-1.0,4.92,5.972884
1bzc-gnina-0036,-1.0,4.92,5.996484
1bzc-gnina-0037,-1.0,4.92,6.354548
1bzc-gnina-0038,-1.0,4.92,6.6309032
1bzc-gnina-0039,-1.0,4.92,6.3711214
1bzc-gnina-0040,-1.0,4.92,6.0725117
1bzc-gnina-0041,-1.0,4.92,5.7355704
1bzc-gnina-0042,-1.0,4.92,6.7075324
1bzc-gnina-0043,-1.0,4.92,5.804042
1bzc-gnina-0044,-1.0,4.92,6.1097436
1bzc-gnina-0045,-1.0,4.92,6.484686
1bzc-gnina-0046,-1.0,4.92,6.8590193
1bzc-gnina-0047,-1.0,4.92,6.022583
1bzc-gnina-0048,-1.0,4.92,5.836681
1bzc-gnina-0049,-1.0,4.92,5.760718
1bzc-gnina-0050,-1.0,4.92,6.3291597
1bzc-gnina-0051,-1.0,4.92,6.230373
1bzc-gnina-0052,-1.0,4.92,5.653505
1bzc-gnina-0053,-1.0,4.92,6.410143
1bzc-gnina-0054,-1.0,4.92,6.698362
1bzc-gnina-0055,-1.0,4.92,5.8200283
1bzc-gnina-0056,-1.0,4.92,6.6054473
1bzc-gnina-0057,-1.0,4.92,6.3572793
1bzc-gnina-0058,-1.0,4.92,6.822777
1bzc-gnina-0059,-1.0,4.92,5.5941997
1bzc-gnina-0060,-1.0,4.92,6.724268
1bzc-gnina-0061,-1.0,4.92,5.567981
1bzc-gnina-0062,-1.0,4.92,5.7903996
1bzc-gnina-0063,-1.0,4.92,5.302141
1bzc-gnina-0064,-1.0,4.92,6.211631
1bzc-gnina-0065,-1.0,4.92,5.713932
1bzc-gnina-0066,-1.0,4.92,6.4965553
1bzc-gnina-0067,-1.0,4.92,5.7925572
1bzc-gnina-0068,-1.0,4.92,6.2157965
1bzc-gnina-0069,-1.0,4.92,5.836062
1bzc-gnina-0070,-1.0,4.92,7.0956693
1bzc-gnina-0071,-1.0,4.92,6.0565586
1bzc-gnina-0072,-1.0,4.92,7.1988544
1bzc-gnina-0073,-1.0,4.92,5.937229
1bzc-gnina-0074,-1.0,4.92,5.573681
1bzc-gnina-0075,-1.0,4.92,6.0174394
1bzc-gnina-0076,-1.0,4.92,5.6137714
1bzc-gnina-0077,-1.0,4.92,6.493092
1bzc-gnina-0078,-1.0,4.92,6.409304
1bzc-gnina-0079,-1.0,4.92,6.625163
1bzc-gnina-0080,-1.0,4.92,5.735602
1bzc-gnina-0081,-1.0,4.92,5.5476375
1bzc-gnina-0082,-1.0,4.92,5.704504
1bzc-gnina-0083,-1.0,4.92,5.4611707
1bzc-gnina-0084,-1.0,4.92,6.5045133
1bzc-gnina-0085,-1.0,4.92,6.1609745
1bzc-gnina-0086,-1.0,4.92,6.2481003
1bzc-gnina-0087,-1.0,4.92,5.8940125
1bzc-gnina-0088,-1.0,4.92,5.961484
1bzc-gnina-0089,-1.0,4.92,6.2215877
1bzc-gnina-0090,-1.0,4.92,5.567561
1bzc-gnina-0091,-1.0,4.92,6.665934
1bzc-gnina-0092,-1.0,4.92,5.448955
1bzc-gnina-0093,-1.0,4.92,5.730396
1bzc-gnina-0094,-1.0,4.92,5.5763497
1bzc-gnina-0095,-1.0,4.92,5.958299
1bzc-gnina-0096,-1.0,4.92,5.913877
1bzc-gnina-0097,-1.0,4.92,5.5616918
1bzc-gnina-0098,-1.0,4.92,6.30759
1bzc-gnina-0099,-1.0,4.92,6.5741944
1bzc-gnina-0100,-1.0,4.92,5.766094
1bzc-rosetta-0011,-1.0,4.92,6.3277884
1bzc-rosetta-0014,-1.0,4.92,6.369899
1bzc-rosetta-0027,-1.0,4.92,6.8370147
1bzc-rosetta-0041,-1.0,4.92,6.806603
1bzc-rosetta-0043,-1.0,4.92,6.405014
1bzc-rosetta-0051,-1.0,4.92,6.1981044
1bzc-rosetta-0052,-1.0,4.92,6.5265365
1bzc-rosetta-0062,-1.0,4.92,6.654462
1bzc-rosetta-0066,-1.0,4.92,4.417789
1bzc-rosetta-0071,-1.0,4.92,6.431751
1bzc-rosetta-0080,-1.0,4.92,6.8038216
1bzc-rosetta-0083,-1.0,4.92,6.230601
1bzc-rosetta-0087,-1.0,4.92,6.848229
1bzc-rosetta-0098,-1.0,4.92,6.449319
1bzc-rosetta-0104,-1.0,4.92,6.3475676
1bzc-rosetta-0128,-1.0,4.92,6.5590644
1bzc-rosetta-0146,-1.0,4.92,6.4546013
1bzc-rosetta-0151,-1.0,4.92,6.798527
1bzc-rosetta-0152,-1.0,4.92,6.2449102
1bzc-rosetta-0154,-1.0,4.92,6.537233
1bzc-rosetta-0168,-1.0,4.92,6.382521
1bzc-rosetta-0173,-1.0,4.92,6.5926266
1bzc-rosetta-0175,-1.0,4.92,6.528773
1bzc-rosetta-0182,-1.0,4.92,6.3690495
1bzc-rosetta-0192,-1.0,4.92,6.4782925
1bzc-rosetta-0203,-1.0,4.92,6.3141265
1bzc-rosetta-0206,-1.0,4.92,6.283428
1bzc-rosetta-0211,-1.0,4.92,6.4819293
1bzc-rosetta-0215,-1.0,4.92,6.480892
1bzc-rosetta-0225,-1.0,4.92,6.505283
1bzc-rosetta-0243,-1.0,4.92,7.0020065
1bzc-rosetta-0248,-1.0,4.92,6.305078
1bzc-rosetta-0279,-1.0,4.92,6.569104
1bzc-rosetta-0290,-1.0,4.92,7.2167377
1bzc-rosetta-0297,-1.0,4.92,6.9466166
1bzc-rosetta-0308,-1.0,4.92,6.5426154
1bzc-rosetta-0310,-1.0,4.92,6.5927916
1bzc-rosetta-0315,-1.0,4.92,6.4018483
1bzc-rosetta-0324,-1.0,4.92,6.607194
1bzc-rosetta-0327,-1.0,4.92,6.476042
1bzc-rosetta-0331,-1.0,4.92,6.4149003
1bzc-rosetta-0339,-1.0,4.92,5.948238
1bzc-rosetta-0342,-1.0,4.92,6.8837166
1bzc-rosetta-0349,-1.0,4.92,5.799831
1bzc-rosetta-0351,-1.0,4.92,6.3414154
1bzc-rosetta-0390,-1.0,4.92,6.944506
1bzc-rosetta-0391,-1.0,4.92,6.349374
1bzc-rosetta-0413,-1.0,4.92,6.103776
1bzc-rosetta-0420,-1.0,4.92,6.6223507
1bzc-rosetta-0422,-1.0,4.92,6.497618
1bzc-rosetta-0424,-1.0,4.92,6.622711
1bzc-rosetta-0450,-1.0,4.92,6.6240044
1bzc-rosetta-0454,-1.0,4.92,6.37131
1bzc-rosetta-0457,-1.0,4.92,6.4899697
1bzc-rosetta-0465,-1.0,4.92,6.7501254
1bzc-rosetta-0479,-1.0,4.92,6.275415
1bzc-rosetta-0520,-1.0,4.92,6.267549
1bzc-rosetta-0527,-1.0,4.92,6.719315
1bzc-rosetta-0535,-1.0,4.92,6.776775
1bzc-rosetta-0542,-1.0,4.92,6.549304
1bzc-rosetta-0544,-1.0,4.92,6.895764
1bzc-rosetta-0557,-1.0,4.92,6.5206933
1bzc-rosetta-0568,-1.0,4.92,6.6832905
1bzc-rosetta-0581,-1.0,4.92,6.489643
1bzc-rosetta-0591,-1.0,4.92,6.7213483
1bzc-rosetta-0596,-1.0,4.92,6.367277
1bzc-rosetta-0625,-1.0,4.92,6.4017267
1bzc-rosetta-0626,-1.0,4.92,6.134705
1bzc-rosetta-0629,-1.0,4.92,6.444729
1bzc-rosetta-0659,-1.0,4.92,6.346439
1bzc-rosetta-0664,-1.0,4.92,6.0986605
1bzc-rosetta-0680,-1.0,4.92,6.477638
1bzc-rosetta-0682,-1.0,4.92,6.4779153
1bzc-rosetta-0683,-1.0,4.92,6.424074
1bzc-rosetta-0700,-1.0,4.92,6.333319
1bzc-rosetta-0702,-1.0,4.92,6.1814256
1bzc-rosetta-0705,-1.0,4.92,6.4868784
1bzc-rosetta-0709,-1.0,4.92,6.370448
1bzc-rosetta-0743,-1.0,4.92,6.0771217
1bzc-rosetta-0765,-1.0,4.92,5.811421
1bzc-rosetta-0770,-1.0,4.92,6.7473016
1bzc-rosetta-0772,-1.0,4.92,6.4682326
1bzc-rosetta-0785,-1.0,4.92,6.58986
1bzc-rosetta-0803,-1.0,4.92,6.494277
1bzc-rosetta-0819,-1.0,4.92,6.398384
1bzc-rosetta-0828,-1.0,4.92,6.994891
1bzc-rosetta-0846,-1.0,4.92,6.131935
1bzc-rosetta-0848,-1.0,4.92,6.3111634
1bzc-rosetta-0858,-1.0,4.92,6.6570234
1bzc-rosetta-0901,-1.0,4.92,7.1022654
1bzc-rosetta-0902,-1.0,4.92,6.4439473
1bzc-rosetta-0911,-1.0,4.92,6.5542626
1bzc-rosetta-0912,-1.0,4.92,6.87656
1bzc-rosetta-0926,-1.0,4.92,6.328287
1bzc-rosetta-0948,-1.0,4.92,6.4289494
1bzc-rosetta-0953,-1.0,4.92,6.587012
1bzc-rosetta-0955,-1.0,4.92,6.664488
1bzc-rosetta-0988,-1.0,4.92,6.26762
1bzc-rosetta-0993,-1.0,4.92,6.288591
1bzc-rosetta-0998,-1.0,4.92,6.261643
1c5z-boltz,-1.0,4.01,2.8799794
1c5z-gnina-0001,-1.0,4.01,3.6928976
1c5z-gnina-0002,-1.0,4.01,3.9515257
1c5z-gnina-0003,-1.0,4.01,3.8810952
1c5z-gnina-0004,-1.0,4.01,3.8816607
1c5z-gnina-0005,-1.0,4.01,4.637372
1c5z-gnina-0006,-1.0,4.01,4.116145
1c5z-gnina-0007,-1.0,4.01,4.41483
1c5z-gnina-0008,-1.0,4.01,3.646599
1c5z-gnina-0009,-1.0,4.01,3.1782138
1c5z-gnina-0010,-1.0,4.01,4.2070823
1c5z-gnina-0011,-1.0,4.01,4.325992
1c5z-gnina-0012,-1.0,4.01,4.0147696
1c5z-gnina-0013,-1.0,4.01,4.204644
1c5z-gnina-0014,-1.0,4.01,3.7807164
1c5z-gnina-0015,-1.0,4.01,3.7782936
1c5z-gnina-0016,-1.0,4.01,3.3019035
1c5z-gnina-0017,-1.0,4.01,3.1848388
1c5z-gnina-0018,-1.0,4.01,3.044296
1c5z-gnina-0019,-1.0,4.01,3.1911163
1c5z-gnina-0020,-1.0,4.01,3.1281836
1c5z-gnina-0021,-1.0,4.01,3.6229532
1c5z-gnina-0022,-1.0,4.01,3.441043
1c5z-gnina-0023,-1.0,4.01,4.2016935
1c5z-gnina-0024,-1.0,4.01,4.06131
1c5z-gnina-0025,-1.0,4.01,4.0652375
1c5z-gnina-0026,-1.0,4.01,3.5520027
1c5z-gnina-0027,-1.0,4.01,3.752514
1c5z-gnina-0028,-1.0,4.01,5.036438
1c5z-gnina-0029,-1.0,4.01,5.2464194
1c5z-gnina-0030,-1.0,4.01,3.7118099
1c5z-gnina-0031,-1.0,4.01,5.568418
1c5z-gnina-0032,-1.0,4.01,3.0815372
1c5z-gnina-0033,-1.0,4.01,3.1378582
1c5z-gnina-0034,-1.0,4.01,3.5545814
1c5z-gnina-0035,-1.0,4.01,5.502985
1c5z-gnina-0036,-1.0,4.01,4.4277906
1c5z-gnina-0037,-1.0,4.01,5.666492
1c5z-gnina-0038,-1.0,4.01,4.7013793
1c5z-gnina-0039,-1.0,4.01,4.501872
1c5z-gnina-0040,-1.0,4.01,4.712542
1c5z-gnina-0041,-1.0,4.01,3.1251612
1c5z-gnina-0042,-1.0,4.01,4.601003
1c5z-gnina-0043,-1.0,4.01,4.0972443
1c5z-gnina-0044,-1.0,4.01,3.1534777
1c5z-gnina-0045,-1.0,4.01,3.5363815
1c5z-gnina-0046,-1.0,4.01,3.4893475
1c5z-gnina-0047,-1.0,4.01,5.296233
1c5z-gnina-0048,-1.0,4.01,3.2425516
1c5z-gnina-0049,-1.0,4.01,5.96098
1c5z-gnina-0050,-1.0,4.01,3.9335437
1c5z-gnina-0051,-1.0,4.01,4.0281944
1c5z-gnina-0052,-1.0,4.01,5.490144
1c5z-gnina-0053,-1.0,4.01,5.830112
1c5z-gnina-0054,-1.0,4.01,3.9896617
1c5z-gnina-0055,-1.0,4.01,4.697331
1c5z-gnina-0056,-1.0,4.01,3.2008524
1c5z-gnina-0057,-1.0,4.01,4.798135
1c5z-gnina-0058,-1.0,4.01,5.7739515
1c5z-gnina-0059,-1.0,4.01,3.982095
1c5z-gnina-0060,-1.0,4.01,5.5813036
1c5z-gnina-0061,-1.0,4.01,4.815036
1c5z-gnina-0062,-1.0,4.01,4.6353664
1c5z-gnina-0063,-1.0,4.01,3.0118005
1c5z-gnina-0064,-1.0,4.01,3.9069765
1c5z-gnina-0065,-1.0,4.01,2.9408007
1c5z-gnina-0066,-1.0,4.01,3.240525
1c5z-gnina-0067,-1.0,4.01,4.7136817
1c5z-gnina-0068,-1.0,4.01,2.9221976
1c5z-gnina-0069,-1.0,4.01,5.2352242
1c5z-gnina-0070,-1.0,4.01,2.9225016
1c5z-gnina-0071,-1.0,4.01,3.4646802
1c5z-gnina-0072,-1.0,4.01,4.6519895
1c5z-gnina-0073,-1.0,4.01,4.2926445
1c5z-gnina-0074,-1.0,4.01,2.7963173
1c5z-gnina-0075,-1.0,4.01,3.1528387
1c5z-gnina-0076,-1.0,4.01,5.1758547
1c5z-gnina-0077,-1.0,4.01,5.2691803
1c5z-gnina-0078,-1.0,4.01,5.036684
1c5z-gnina-0079,-1.0,4.01,4.5253325
1c5z-gnina-0080,-1.0,4.01,3.0548928
1c5z-gnina-0081,-1.0,4.01,5.2151346
1c5z-gnina-0082,-1.0,4.01,5.2958865
1c5z-gnina-0083,-1.0,4.01,4.1089087
1c5z-gnina-0084,-1.0,4.01,5.0269876
1c5z-gnina-0085,-1.0,4.01,2.9512823
1c5z-gnina-0086,-1.0,4.01,4.016771
1c5z-gnina-0087,-1.0,4.01,4.8718567
1c5z-gnina-0088,-1.0,4.01,3.1998448
1c5z-gnina-0089,-1.0,4.01,6.0765133
1c5z-gnina-0090,-1.0,4.01,5.7254605
1c5z-gnina-0091,-1.0,4.01,2.8106987
1c5z-gnina-0092,-1.0,4.01,4.1397457
1c5z-gnina-0093,-1.0,4.01,3.903717
1c5z-gnina-0094,-1.0,4.01,4.948107
1c5z-gnina-0095,-1.0,4.01,4.883398
1c5z-gnina-0096,-1.0,4.01,4.8579617
1c5z-gnina-0097,-1.0,4.01,5.731673
1c5z-gnina-0098,-1.0,4.01,4.88326
1c5z-gnina-0099,-1.0,4.01,3.2410858
1c5z-gnina-0100,-1.0,4.01,2.9214537
1c5z-rosetta-0015,-1.0,4.01,2.539782
1c5z-rosetta-0021,-1.0,4.01,3.300656
1c5z-rosetta-0024,-1.0,4.01,3.6289883
1c5z-rosetta-0028,-1.0,4.01,3.9257076
1c5z-rosetta-0040,-1.0,4.01,3.8386822
1c5z-rosetta-0047,-1.0,4.01,2.5899549
1c5z-rosetta-0053,-1.0,4.01,3.6088827
1c5z-rosetta-0081,-1.0,4.01,3.6528924
1c5z-rosetta-0103,-1.0,4.01,3.7664597
1c5z-rosetta-0108,-1.0,4.01,3.9877596
1c5z-rosetta-0113,-1.0,4.01,3.5969348
1c5z-rosetta-0118,-1.0,4.01,4.121048
1c5z-rosetta-0125,-1.0,4.01,2.8985443
1c5z-rosetta-0129,-1.0,4.01,2.5591285
1c5z-rosetta-0137,-1.0,4.01,3.882923
1c5z-rosetta-0139,-1.0,4.01,3.1094267
1c5z-rosetta-0152,-1.0,4.01,3.1560278
1c5z-rosetta-0157,-1.0,4.01,3.6561015
1c5z-rosetta-0186,-1.0,4.01,3.3215227
1c5z-rosetta-0189,-1.0,4.01,3.6544282
1c5z-rosetta-0200,-1.0,4.01,3.2430248
1c5z-rosetta-0202,-1.0,4.01,3.7517319
1c5z-rosetta-0211,-1.0,4.01,4.657946
1c5z-rosetta-0214,-1.0,4.01,3.340059
1c5z-rosetta-0215,-1.0,4.01,3.8172922
1c5z-rosetta-0228,-1.0,4.01,3.181361
1c5z-rosetta-0232,-1.0,4.01,2.7484665
1c5z-rosetta-0244,-1.0,4.01,3.711991
1c5z-rosetta-0247,-1.0,4.01,3.2465615
1c5z-rosetta-0251,-1.0,4.01,3.3577292
1c5z-rosetta-0269,-1.0,4.01,3.7836528
1c5z-rosetta-0311,-1.0,4.01,3.5208445
1c5z-rosetta-0313,-1.0,4.01,3.2832696
1c5z-rosetta-0320,-1.0,4.01,3.426629
1c5z-rosetta-0321,-1.0,4.01,3.1452086
1c5z-rosetta-0328,-1.0,4.01,3.6759417
1c5z-rosetta-0329,-1.0,4.01,4.9929667
1c5z-rosetta-0336,-1.0,4.01,3.7798817
1c5z-rosetta-0344,-1.0,4.01,3.3972487
1c5z-rosetta-0349,-1.0,4.01,3.2524912
1c5z-rosetta-0352,-1.0,4.01,4.753674
1c5z-rosetta-0368,-1.0,4.01,3.7561116
1c5z-rosetta-0370,-1.0,4.01,3.5810711
1c5z-rosetta-0386,-1.0,4.01,3.4725902
1c5z-rosetta-0389,-1.0,4.01,3.770979
1c5z-rosetta-0390,-1.0,4.01,5.063098
1c5z-rosetta-0392,-1.0,4.01,3.6524572
1c5z-rosetta-0405,-1.0,4.01,3.4232306
1c5z-rosetta-0409,-1.0,4.01,3.783236
1c5z-rosetta-0414,-1.0,4.01,3.0975227
1c5z-rosetta-0415,-1.0,4.01,3.4658182
1c5z-rosetta-0423,-1.0,4.01,4.1677294
1c5z-rosetta-0424,-1.0,4.01,3.858243
1c5z-rosetta-0439,-1.0,4.01,2.9703398
1c5z-rosetta-0452,-1.0,4.01,3.7268572
1c5z-rosetta-0456,-1.0,4.01,4.60434
1c5z-rosetta-0457,-1.0,4.01,3.2624702
1c5z-rosetta-0461,-1.0,4.01,3.8722773
1c5z-rosetta-0467,-1.0,4.01,3.124059
1c5z-rosetta-0480,-1.0,4.01,3.6680274
1c5z-rosetta-0482,-1.0,4.01,2.6965313
1c5z-rosetta-0483,-1.0,4.01,3.5593722
1c5z-rosetta-0494,-1.0,4.01,3.5322309
1c5z-rosetta-0496,-1.0,4.01,3.6541824
1c5z-rosetta-0506,-1.0,4.01,3.9169059
1c5z-rosetta-0507,-1.0,4.01,3.7096364
1c5z-rosetta-0513,-1.0,4.01,3.7945657
1c5z-rosetta-0527,-1.0,4.01,3.9312491
1c5z-rosetta-0537,-1.0,4.01,2.8903778
1c5z-rosetta-0541,-1.0,4.01,2.930205
1c5z-rosetta-0543,-1.0,4.01,3.4321504
1c5z-rosetta-0573,-1.0,4.01,5.151355
1c5z-rosetta-0574,-1.0,4.01,3.8048358
1c5z-rosetta-0581,-1.0,4.01,3.2265809
1c5z-rosetta-0582,-1.0,4.01,3.7570586
1c5z-rosetta-0591,-1.0,4.01,2.6323748
1c5z-rosetta-0596,-1.0,4.01,3.80669
1c5z-rosetta-0610,-1.0,4.01,3.7078123
1c5z-rosetta-0629,-1.0,4.01,3.2711701
1c5z-rosetta-0630,-1.0,4.01,3.579143
1c5z-rosetta-0656,-1.0,4.01,3.957949
1c5z-rosetta-0700,-1.0,4.01,3.184885
1c5z-rosetta-0716,-1.0,4.01,3.9832134
1c5z-rosetta-0722,-1.0,4.01,3.933714
1c5z-rosetta-0729,-1.0,4.01,3.3739576
1c5z-rosetta-0761,-1.0,4.01,3.7080944
1c5z-rosetta-0765,-1.0,4.01,3.6977441
1c5z-rosetta-0780,-1.0,4.01,3.6127193
1c5z-rosetta-0791,-1.0,4.01,3.7609956
1c5z-rosetta-0815,-1.0,4.01,3.555037
1c5z-rosetta-0816,-1.0,4.01,3.731251
1c5z-rosetta-0823,-1.0,4.01,3.2342043
1c5z-rosetta-0833,-1.0,4.01,3.595611
1c5z-rosetta-0863,-1.0,4.01,3.7109466
1c5z-rosetta-0963,-1.0,4.01,3.5942621
1c5z-rosetta-0964,-1.0,4.01,3.7118244
1c5z-rosetta-0966,-1.0,4.01,3.2833269
1c5z-rosetta-0969,-1.0,4.01,3.614855
1gpk-boltz,-1.0,5.37,8.064511
1gpk-gnina-0001,-1.0,5.37,8.7333145
1gpk-gnina-0002,-1.0,5.37,8.851618
1gpk-gnina-0003,-1.0,5.37,8.028357
1gpk-gnina-0004,-1.0,5.37,6.951004
1gpk-gnina-0005,-1.0,5.37,9.164624
1gpk-gnina-0006,-1.0,5.37,8.3911915
1gpk-gnina-0007,-1.0,5.37,8.449075
1gpk-gnina-0008,-1.0,5.37,7.7450438
1gpk-gnina-0009,-1.0,5.37,7.164261
1gpk-gnina-0010,-1.0,5.37,8.600481
1gpk-gnina-0011,-1.0,5.37,6.807355
1gpk-gnina-0012,-1.0,5.37,7.6944237
1gpk-gnina-0013,-1.0,5.37,6.944773
1gpk-gnina-0014,-1.0,5.37,8.641583
1gpk-gnina-0015,-1.0,5.37,6.2048926
1gpk-gnina-0016,-1.0,5.37,8.505574
1gpk-gnina-0017,-1.0,5.37,7.446056
1gpk-gnina-0018,-1.0,5.37,4.688364
1gpk-gnina-0019,-1.0,5.37,8.353842
1gpk-gnina-0020,-1.0,5.37,4.8200054
1gpk-gnina-0021,-1.0,5.37,8.771758
1gpk-gnina-0022,-1.0,5.37,9.358082
1gpk-gnina-0023,-1.0,5.37,7.0522814
1gpk-gnina-0024,-1.0,5.37,6.8392596
1gpk-gnina-0025,-1.0,5.37,8.783907
1gpk-gnina-0026,-1.0,5.37,6.9787607
1gpk-gnina-0027,-1.0,5.37,8.257524
1gpk-gnina-0028,-1.0,5.37,8.978342
1gpk-gnina-0029,-1.0,5.37,8.022234
1gpk-gnina-0030,-1.0,5.37,8.233288
1gpk-gnina-0031,-1.0,5.37,6.5416527
1gpk-gnina-0032,-1.0,5.37,7.259863
1gpk-gnina-0033,-1.0,5.37,5.938079
1gpk-gnina-0034,-1.0,5.37,9.004815
1gpk-gnina-0035,-1.0,5.37,8.898497
1gpk-gnina-0036,-1.0,5.37,6.5831366
1gpk-gnina-0037,-1.0,5.37,7.24034
1gpk-gnina-0038,-1.0,5.37,5.4503746
1gpk-gnina-0039,-1.0,5.37,8.458463
1gpk-gnina-0040,-1.0,5.37,7.2143626
1gpk-gnina-0041,-1.0,5.37,6.997756
1gpk-gnina-0042,-1.0,5.37,4.7327986
1gpk-gnina-0043,-1.0,5.37,7.0468655
1gpk-gnina-0044,-1.0,5.37,7.3146486
1gpk-gnina-0045,-1.0,5.37,5.4911833
1gpk-gnina-0046,-1.0,5.37,8.147221
1gpk-gnina-0047,-1.0,5.37,6.0437784
1gpk-gnina-0048,-1.0,5.37,7.345787
1gpk-gnina-0049,-1.0,5.37,7.8205214
1gpk-gnina-0050,-1.0,5.37,8.199761
1gpk-gnina-0051,-1.0,5.37,6.5084195
1gpk-gnina-0052,-1.0,5.37,5.4663677
1gpk-gnina-0053,-1.0,5.37,8.321411
1gpk-gnina-0054,-1.0,5.37,8.583482
1gpk-gnina-0055,-1.0,5.37,6.5746303
1gpk-gnina-0056,-1.0,5.37,7.855498
1gpk-gnina-0057,-1.0,5.37,6.6407833
1gpk-gnina-0058,-1.0,5.37,7.0697603
1gpk-gnina-0059,-1.0,5.37,8.467101
1gpk-gnina-0060,-1.0,5.37,6.2180448
1gpk-gnina-0061,-1.0,5.37,8.476716
1gpk-gnina-0062,-1.0,5.37,7.652038
1gpk-gnina-0063,-1.0,5.37,6.77004
1gpk-gnina-0064,-1.0,5.37,8.372166
1gpk-gnina-0065,-1.0,5.37,5.7630095
1gpk-gnina-0066,-1.0,5.37,8.236429
1gpk-gnina-0067,-1.0,5.37,6.675332
1gpk-gnina-0068,-1.0,5.37,9.247845
1gpk-gnina-0069,-1.0,5.37,5.9062557
1gpk-gnina-0070,-1.0,5.37,6.981709
1gpk-gnina-0071,-1.0,5.37,8.529498
1gpk-gnina-0072,-1.0,5.37,8.469948
1gpk-gnina-0073,-1.0,5.37,9.117389
1gpk-gnina-0074,-1.0,5.37,7.395602
1gpk-gnina-0075,-1.0,5.37,6.068189
1gpk-gnina-0076,-1.0,5.37,7.723616
1gpk-gnina-0077,-1.0,5.37,7.675947
1gpk-gnina-0078,-1.0,5.37,5.8104506
1gpk-gnina-0079,-1.0,5.37,8.169126
1gpk-gnina-0080,-1.0,5.37,8.445013
