name,prediction,t_prep_s,t_infer_s
1bzc-rosetta-0948,5.6730146,0.183478,0.085368
1bzc-rosetta-0953,6.1238346,0.188253,0.085368
1bzc-rosetta-0955,6.381008,0.19133,0.085368
1bzc-rosetta-0988,6.306637,0.193002,0.085368
1bzc-rosetta-0993,5.98166,0.166108,0.085368
1bzc-rosetta-0998,5.971896,0.159914,0.085368
1c5z-boltz,4.849081,0.087528,0.085368
1c5z-crystal,4.497344,0.037594,0.085368
1c5z-gnina-0001,6.716942,0.123153,0.085368
1c5z-gnina-0002,6.415948,0.123103,0.085368
1c5z-gnina-0003,6.326973,0.133127,0.085368
1c5z-gnina-0004,6.366269,0.133063,0.085368
1c5z-gnina-0005,6.2493563,0.122235,0.085368
1c5z-gnina-0006,6.0668707,0.123362,0.085368
1c5z-gnina-0007,5.948842,0.132917,0.085368
1c5z-gnina-0008,6.1663885,0.137516,0.085368
1c5z-gnina-0009,6.531497,0.123185,0.085368
1c5z-gnina-0010,5.8026686,0.137954,0.085368
1c5z-gnina-0011,5.7975388,0.135185,0.085368
1c5z-gnina-0012,6.0598516,0.132901,0.085368
1c5z-gnina-0013,5.7880154,0.122934,0.085475
1c5z-gnina-0014,6.2206116,0.150212,0.085475
1c5z-gnina-0015,6.3799334,0.132749,0.085475
1c5z-gnina-0016,5.317873,0.132672,0.085475
1c5z-gnina-0017,5.039873,0.123604,0.085475
1c5z-gnina-0018,4.893712,0.132066,0.085475
1c5z-gnina-0019,5.381154,0.122246,0.085475
1c5z-gnina-0020,4.840122,0.132548,0.085475
1c5z-gnina-0021,5.098076,0.133915,0.085475
1c5z-gnina-0022,4.8367934,0.125732,0.085475
1c5z-gnina-0023,5.5928173,0.133619,0.085475
1c5z-gnina-0024,5.6822176,0.139262,0.085475
1c5z-gnina-0025,5.7138405,0.123973,0.085475
1c5z-gnina-0026,6.006276,0.124955,0.085475
1c5z-gnina-0027,6.0908566,0.124898,0.085475
1c5z-gnina-0028,5.1471395,0.124902,0.085475
1c5z-gnina-0029,6.222398,0.13479,0.085475
1c5z-gnina-0030,6.184717,0.140212,0.085475
1c5z-gnina-0031,6.1824903,0.124874,0.085475
1c5z-gnina-0032,5.8055096,0.12526,0.085475
1c5z-gnina-0033,4.853158,0.132515,0.085139
1c5z-gnina-0034,5.0411873,0.122087,0.085139
1c5z-gnina-0035,6.081856,0.124525,0.085139
1c5z-gnina-0036,5.7516727,0.134979,0.085139
1c5z-gnina-0037,6.1352596,0.150567,0.085139
1c5z-gnina-0038,5.6314306,0.151318,0.085139
1c5z-gnina-0039,6.1953545,0.135122,0.085139
1c5z-gnina-0040,6.2494307,0.134733,0.085139
1c5z-gnina-0041,5.026494,0.126763,0.085139
1c5z-gnina-0042,6.2303324,0.123219,0.085139
1c5z-gnina-0043,4.5367556,0.14259,0.085139
1c5z-gnina-0044,5.0504656,0.126893,0.085139
1c5z-gnina-0045,5.1300926,0.125494,0.085139
1c5z-gnina-0046,5.1526117,0.124563,0.085139
1c5z-gnina-0047,6.0787754,0.137398,0.085139
1c5z-gnina-0048,5.0536194,0.124777,0.085139
1c5z-gnina-0049,6.6126204,0.134721,0.085139
1c5z-gnina-0050,6.2654934,0.145135,0.085139
1c5z-gnina-0051,6.489764,0.143144,0.085139
1c5z-gnina-0052,6.3484983,0.13557,0.085139
1c5z-gnina-0053,5.8209305,0.13768,0.085105
1c5z-gnina-0054,6.325699,0.134918,0.085105
1c5z-gnina-0055,5.338873,0.135643,0.085105
1c5z-gnina-0056,4.935766,0.124373,0.085105
1c5z-gnina-0057,5.7608795,0.123991,0.085105
1c5z-gnina-0058,5.697995,0.124714,0.085105
1c5z-gnina-0059,6.923128,0.133434,0.085105
1c5z-gnina-0060,6.2635136,0.134361,0.085105
1c5z-gnina-0061,6.0207148,0.12318,0.085105
1c5z-gnina-0062,5.905759,0.13389,0.085105
1c5z-gnina-0063,5.0901413,0.123941,0.085105
1c5z-gnina-0064,5.351903,0.150985,0.085105
1c5z-gnina-0065,5.3410683,0.147852,0.085105
1c5z-gnina-0066,5.155443,0.125749,0.085105
1c5z-gnina-0067,5.800645,0.123342,0.085105
1c5z-gnina-0068,5.030773,0.139281,0.085105
1c5z-gnina-0069,5.415819,0.124541,0.085105
1c5z-gnina-0070,5.011587,0.136375,0.085105
1c5z-gnina-0071,4.9596586,0.132679,0.085105
1c5z-gnina-0072,5.55735,0.123099,0.085105
1c5z-gnina-0073,5.377095,0.132278,0.085144
1c5z-gnina-0074,4.9958267,0.123853,0.085144
1c5z-gnina-0075,5.408189,0.13332,0.085144
1c5z-gnina-0076,6.713887,0.132383,0.085144
1c5z-gnina-0077,6.056677,0.171826,0.085144
1c5z-gnina-0078,5.338453,0.123924,0.085144
1c5z-gnina-0079,5.6645536,0.176666,0.085144
1c5z-gnina-0080,5.5977745,0.125129,0.085144
1c5z-gnina-0081,6.5123997,0.132312,0.085144
1c5z-gnina-0082,6.341851,0.132869,0.085144
1c5z-gnina-0083,5.780362,0.135255,0.085144
1c5z-gnina-0084,5.8885326,0.131752,0.085144
1c5z-gnina-0085,4.9968405,0.143296,0.085144
1c5z-gnina-0086,5.6589117,0.1245,0.085144
1c5z-gnina-0087,5.9579773,0.13336,0.085144
1c5z-gnina-0088,5.0033975,0.129853,0.085144
1c5z-gnina-0089,6.6263733,0.122639,0.085144
1c5z-gnina-0090,5.4029875,0.132932,0.085144
1c5z-gnina-0091,5.4386826,0.133871,0.085144
1c5z-gnina-0092,5.568452,0.143803,0.085144
1c5z-gnina-0093,5.5976124,0.125143,0.085171
1c5z-gnina-0094,6.158553,0.143515,0.085171
1c5z-gnina-0095,5.9257307,0.12444,0.085171
1c5z-gnina-0096,6.818198,0.126276,0.085171
1c5z-gnina-0097,5.62782,0.139305,0.085171
1c5z-gnina-0098,6.045684,0.123327,0.085171
1c5z-gnina-0099,5.5215797,0.124411,0.085171
1c5z-gnina-0100,5.058551,0.123995,0.085171
1c5z-rosetta-0015,6.6765203,0.13068,0.085171
1c5z-rosetta-0021,5.2482586,0.132203,0.085171
1c5z-rosetta-0024,6.686468,0.124962,0.085171
1c5z-rosetta-0028,6.475816,0.131637,0.085171
1c5z-rosetta-0040,6.6487303,0.144692,0.085171
1c5z-rosetta-0047,6.024001,0.123038,0.085171
1c5z-rosetta-0053,6.38389,0.145257,0.085171
1c5z-rosetta-0081,5.9267282,0.12247,0.085171
1c5z-rosetta-0103,6.666914,0.13239,0.085171
1c5z-rosetta-0108,6.094305,0.133357,0.085171
1c5z-rosetta-0113,6.659685,0.143949,0.085171
1c5z-rosetta-0118,6.5488043,0.124176,0.085171
1c5z-rosetta-0125,5.9380016,0.141091,0.085279
1c5z-rosetta-0129,6.564397,0.14286,0.085279
1c5z-rosetta-0137,6.413864,0.123197,0.085279
1c5z-rosetta-0139,6.073928,0.142958,0.085279
1c5z-rosetta-0152,6.288349,0.130856,0.085279
1c5z-rosetta-0157,6.7364416,0.14946,0.085279
1c5z-rosetta-0186,5.500266,0.163337,0.085279
1c5z-rosetta-0189,6.2297497,0.12193,0.085279
1c5z-rosetta-0200,6.2929707,0.131486,0.085279
1c5z-rosetta-0202,6.25,0.148355,0.085279
1c5z-rosetta-0211,5.4757366,0.122462,0.085279
1c5z-rosetta-0214,5.3834305,0.123227,0.085279
1c5z-rosetta-0215,6.199295,0.150562,0.085279
1c5z-rosetta-0228,4.9285927,0.136804,0.085279
1c5z-rosetta-0232,5.005958,0.129361,0.085279
1c5z-rosetta-0244,6.9776287,0.141001,0.085279
1c5z-rosetta-0247,5.952404,0.13186,0.085279
1c5z-rosetta-0251,5.5039387,0.122225,0.085279
1c5z-rosetta-0269,6.038391,0.121504,0.085279
1c5z-rosetta-0311,6.5312824,0.130346,0.085279
1c5z-rosetta-0313,6.1890554,0.141806,0.085238
1c5z-rosetta-0320,5.804735,0.139786,0.085238
1c5z-rosetta-0321,6.130331,0.134638,0.085238
1c5z-rosetta-0328,6.448615,0.138145,0.085238
1c5z-rosetta-0329,5.834502,0.123786,0.085238
1c5z-rosetta-0336,5.7007637,0.13849,0.085238
1c5z-rosetta-0344,6.4587784,0.121556,0.085238
1c5z-rosetta-0349,5.830426,0.130899,0.085238
1c5z-rosetta-0352,6.5218678,0.123609,0.085238
1c5z-rosetta-0368,5.9518824,0.147681,0.085238
1c5z-rosetta-0370,6.7073736,0.135391,0.085238
1c5z-rosetta-0386,5.579855,0.136441,0.085238
1c5z-rosetta-0389,7.0066843,0.142693,0.085238
1c5z-rosetta-0390,5.6358204,0.147037,0.085238
1c5z-rosetta-0392,6.4938345,0.135052,0.085238
1c5z-rosetta-0405,6.318858,0.139921,0.085238
1c5z-rosetta-0409,5.6838217,0.122537,0.085238
1c5z-rosetta-0414,7.182954,0.140278,0.085238
1c5z-rosetta-0415,7.165244,0.124093,0.085238
1c5z-rosetta-0423,5.4403763,0.123667,0.085238
1c5z-rosetta-0424,6.032674,0.120626,0.085166
1c5z-rosetta-0439,5.2297773,0.123712,0.085166
1c5z-rosetta-0452,6.6216955,0.131822,0.085166
1c5z-rosetta-0456,6.3802156,0.130487,0.085166
1c5z-rosetta-0457,5.655246,0.132412,0.085166
1c5z-rosetta-0461,6.5442038,0.135646,0.085166
1c5z-rosetta-0467,6.721615,0.132332,0.085166
1c5z-rosetta-0480,5.912716,0.123431,0.085166
1c5z-rosetta-0482,5.586179,0.142302,0.085166
1c5z-rosetta-0483,6.1659536,0.132244,0.085166
1c5z-rosetta-0494,5.7384386,0.162521,0.085166
1c5z-rosetta-0496,5.291477,0.13055,0.085166
1c5z-rosetta-0506,6.697645,0.123711,0.085166
1c5z-rosetta-0507,6.28621,0.143889,0.085166
1c5z-rosetta-0513,6.5214214,0.123326,0.085166
1c5z-rosetta-0527,6.745248,0.124657,0.085166
1c5z-rosetta-0537,5.643347,0.137118,0.085166
1c5z-rosetta-0541,5.978533,0.137226,0.085166
1c5z-rosetta-0543,6.4233704,0.132298,0.085166
1c5z-rosetta-0573,5.740717,0.130825,0.085166
1c5z-rosetta-0574,5.1318583,0.132314,0.085224
1c5z-rosetta-0581,6.178217,0.140182,0.085224
1c5z-rosetta-0582,6.3640327,0.122377,0.085224
1c5z-rosetta-0591,6.4974365,0.142787,0.085224
1c5z-rosetta-0596,6.2672663,0.131763,0.085224
1c5z-rosetta-0610,6.829664,0.12226,0.085224
1c5z-rosetta-0629,6.093276,0.123914,0.085224
1c5z-rosetta-0630,6.234908,0.135596,0.085224
1c5z-rosetta-0656,6.7523966,0.123687,0.085224
1c5z-rosetta-0700,6.251383,0.122469,0.085224
1c5z-rosetta-0716,6.7856197,0.122762,0.085224
1c5z-rosetta-0722,6.475507,0.134178,0.085224
1c5z-rosetta-0729,5.2452106,0.131695,0.085224
1c5z-rosetta-0761,6.8645887,0.147769,0.085224
1c5z-rosetta-0765,6.373111,0.122114,0.085224
1c5z-rosetta-0780,6.675003,0.132882,0.085224
1c5z-rosetta-0791,6.113368,0.140207,0.085224
1c5z-rosetta-0815,6.3612823,0.123421,0.085224
1c5z-rosetta-0816,6.5769167,0.133257,0.085224
1c5z-rosetta-0823,5.800359,0.132116,0.085224
1c5z-rosetta-0833,6.4048433,0.165721,0.085106
1c5z-rosetta-0863,6.2786703,0.121186,0.085106
1c5z-rosetta-0963,5.9575615,0.137118,0.085106
1c5z-rosetta-0964,6.7429676,0.138691,0.085106
1c5z-rosetta-0966,6.357768,0.152892,0.085106
1c5z-rosetta-0969,6.357765,0.138609,0.085106
1e66-boltz,5.74858,0.327508,0.085106
1e66-crystal,7.241091,0.057349,0.085106
1e66-gnina-0001,7.772251,0.50264,0.085106
1e66-gnina-0002,8.413761,0.500969,0.085106
1e66-gnina-0003,7.2660503,0.477069,0.085106
1e66-gnina-0004,6.9596863,0.4983,0.085106
1e66-gnina-0005,8.131035,0.485332,0.085106
1e66-gnina-0006,8.0654125,0.47642,0.085106
1e66-gnina-0007,8.10654,0.485342,0.085106
1e66-gnina-0008,7.223134,0.49656,0.085106
1e66-gnina-0009,6.9572983,0.492775,0.085106
1e66-gnina-0010,6.31104,0.506854,0.085106
1e66-gnina-0011,6.99166,0.496117,0.085106
1e66-gnina-0012,6.571909,0.48755,0.085106
1e66-gnina-0013,6.3048944,0.478486,0.085062
1e66-gnina-0014,7.916832,0.509999,0.085062
1e66-gnina-0015,7.516509,0.48494,0.085062
1e66-gnina-0016,7.3409767,0.501979,0.085062
1e66-gnina-0017,5.658762,0.490975,0.085062
1e66-gnina-0018,5.6913347,0.499796,0.085062
1e66-gnina-0019,7.9151993,0.494334,0.085062
1e66-gnina-0020,7.2583075,0.485833,0.085062
1e66-gnina-0021,8.115745,0.508338,0.085062
1e66-gnina-0022,8.668139,0.499167,0.085062
1e66-gnina-0023,5.8982553,0.484142,0.085062
1e66-gnina-0024,5.6878786,0.507422,0.085062
1e66-gnina-0025,7.417095,0.503941,0.085062
1e66-gnina-0026,5.729806,0.484817,0.085062
1e66-gnina-0027,6.933629,0.494672,0.085062
1e66-gnina-0028,7.4492693,0.48616,0.085062
1e66-gnina-0029,6.1926155,0.509107,0.085062
1e66-gnina-0030,7.879838,0.49978,0.085062
1e66-gnina-0031,6.0136576,0.513277,0.085062
1e66-gnina-0032,7.4207544,0.483738,0.085062
1e66-gnina-0033,6.250721,0.506536,0.085395
1e66-gnina-0034,7.4955835,0.504455,0.085395
1e66-gnina-0035,5.9681015,0.482851,0.085395
1e66-gnina-0036,6.4648485,0.480562,0.085395
1e66-gnina-0037,7.3225136,0.486579,0.085395
1e66-gnina-0038,8.235111,0.500277,0.085395
1e66-gnina-0039,6.428899,0.493798,0.085395
1e66-gnina-0040,7.445817,0.496007,0.085395
1e66-gnina-0041,7.3652077,0.486264,0.085395
1e66-gnina-0042,7.719371,0.508947,0.085395
1e66-gnina-0043,6.6295023,0.489009,0.085395
1e66-gnina-0044,6.5739374,0.485494,0.085395
1e66-gnina-0045,5.793187,0.496976,0.085395
1e66-gnina-0046,5.745159,0.483955,0.085395
1e66-gnina-0047,6.0144434,0.484889,0.085395
1e66-gnina-0048,6.872178,0.491844,0.085395
1e66-gnina-0049,5.76175,0.49284,0.085395
1e66-gnina-0050,5.2632437,0.506399,0.085395
1e66-gnina-0051,5.520467,0.487171,0.085395
1e66-gnina-0052,7.7135067,0.503208,0.085395
1e66-gnina-0053,7.4552574,0.486815,0.085054
1e66-gnina-0054,6.146721,0.494315,0.085054
1e66-gnina-0055,7.8887644,0.488379,0.085054
1e66-gnina-0056,5.5846224,0.495436,0.085054
1e66-gnina-0057,7.060767,0.485002,0.085054
1e66-gnina-0058,7.8015623,0.497841,0.085054
1e66-gnina-0059,6.962988,0.511234,0.085054
1e66-gnina-0060,6.3529177,0.488542,0.085054
1e66-gnina-0061,6.843094,0.484078,0.085054
1e66-gnina-0062,6.0315123,0.493973,0.085054
1e66-gnina-0063,7.5630913,0.488154,0.085054
1e66-gnina-0064,5.775069,0.494401,0.085054
1e66-gnina-0065,7.2720137,0.482898,0.085054
1e66-gnina-0066,6.571471,0.495488,0.085054
1e66-gnina-0067,6.000246,0.506458,0.085054
1e66-gnina-0068,6.378916,0.499043,0.085054
1e66-gnina-0069,7.226141,0.491807,0.085054
1e66-gnina-0070,5.7845316,0.486204,0.085054
1e66-gnina-0071,6.325737,0.497142,0.085054
1e66-gnina-0072,6.412159,0.484891,0.085054
1e66-gnina-0073,7.773362,0.502172,0.084908
1e66-gnina-0074,6.3983374,0.507922,0.084908
1e66-gnina-0075,7.6484537,0.488817,0.084908
1e66-gnina-0076,8.365137,0.494563,0.084908
1e66-gnina-0077,5.3716555,0.484145,0.084908
1e66-gnina-0078,7.174286,0.489546,0.084908
1e66-gnina-0079,8.000456,0.486275,0.084908
1e66-gnina-0080,5.918145,0.50176,0.084908
1e66-gnina-0081,5.8696156,0.476436,0.084908
1e66-gnina-0082,6.123582,0.484312,0.084908
1e66-gnina-0083,5.1404905,0.476408,0.084908
1e66-gnina-0084,5.6831684,0.475609,0.084908
1e66-gnina-0085,9.4946,0.483831,0.084908
1e66-gnina-0086,6.132804,0.478072,0.084908
1e66-gnina-0087,5.909212,0.508173,0.084908
1e66-gnina-0088,7.5302067,0.491729,0.084908
1e66-gnina-0089,6.529379,0.488005,0.084908
1e66-gnina-0090,5.581189,0.513056,0.084908
1e66-gnina-0091,5.9916,0.476488,0.084908
1e66-gnina-0092,6.4110117,0.501961,0.084908
1e66-gnina-0093,6.846218,0.488452,0.084904
1e66-gnina-0094,6.2992525,0.496705,0.084904
1e66-gnina-0095,6.37834,0.487142,0.084904
1e66-gnina-0096,5.575383,0.498334,0.084904
1e66-gnina-0097,8.363991,0.502058,0.084904
1e66-gnina-0098,7.939766,0.496267,0.084904
1e66-gnina-0099,5.541692,0.486992,0.084904
1e66-gnina-0100,7.1045094,0.495201,0.084904
1e66-rosetta-0003,7.6141253,0.49837,0.084904
1e66-rosetta-0008,7.683384,0.527842,0.084904
1e66-rosetta-0010,7.311122,0.856196,0.084904
1e66-rosetta-0014,7.634897,0.50298,0.084904
1e66-rosetta-0052,7.4408016,0.769153,0.084904
1e66-rosetta-0055,7.3880444,0.499405,0.084904
1e66-rosetta-0060,7.226699,0.493703,0.084904
1e66-rosetta-0082,7.464882,0.503484,0.084904
1e66-rosetta-0092,7.4536276,0.507297,0.084904
1e66-rosetta-0093,7.3266554,0.503856,0.084904
1e66-rosetta-0099,7.5273924,0.528503,0.084904
1e66-rosetta-0108,7.253832,0.506487,0.084904
1e66-rosetta-0112,7.750949,0.483575,0.084881
1e66-rosetta-0113,7.8713417,0.520051,0.084881
1e66-rosetta-0114,7.4735994,0.501954,0.084881
1e66-rosetta-0115,7.3237085,0.482525,0.084881
1e66-rosetta-0132,7.5165873,0.487686,0.084881
1e66-rosetta-0149,7.684887,0.525325,0.084881
1e66-rosetta-0165,7.3062716,0.504238,0.084881
1e66-rosetta-0178,7.504963,0.530268,0.084881
1e66-rosetta-0180,7.7699966,0.499311,0.084881
1e66-rosetta-0194,7.39933,0.495372,0.084881
1e66-rosetta-0215,7.753186,0.51202,0.084881
1e66-rosetta-0219,7.2917385,0.498375,0.084881
1e66-rosetta-0220,7.4280767,0.513741,0.084881
1e66-rosetta-0225,7.398816,0.481835,0.084881
1e66-rosetta-0234,8.33382,0.494632,0.084881
1e66-rosetta-0246,7.443323,0.491282,0.084881
1e66-rosetta-0253,7.5854225,0.72551,0.084881
1e66-rosetta-0256,7.5652685,0.486826,0.084881
1e66-rosetta-0259,7.5895357,0.503471,0.084881
1e66-rosetta-0261,7.6355753,0.509885,0.084881
1e66-rosetta-0272,7.4905224,0.499717,0.084941
1e66-rosetta-0278,7.605504,0.510313,0.084941
1e66-rosetta-0279,7.450865,0.477564,0.084941
1e66-rosetta-0283,7.9056606,0.517285,0.084941
1e66-rosetta-0306,7.578376,0.500883,0.084941
1e66-rosetta-0307,7.5712147,0.497004,0.084941
1e66-rosetta-0315,7.3633223,0.511685,0.084941
1e66-rosetta-0325,7.8151016,0.500501,0.084941
1e66-rosetta-0329,7.167879,0.530557,0.084941
1e66-rosetta-0341,7.5542603,0.506603,0.084941
1e66-rosetta-0379,7.5982056,0.492185,0.084941
1e66-rosetta-0385,7.4289055,0.512465,0.084941
1e66-rosetta-0391,7.701873,0.498376,0.084941
1e66-rosetta-0423,7.5608997,0.512699,0.084941
1e66-rosetta-0432,7.669471,0.522144,0.084941
1e66-rosetta-0447,7.696864,0.483301,0.084941
1e66-rosetta-0453,7.430155,0.501425,0.084941
1e66-rosetta-0463,7.525573,0.495618,0.084941
1e66-rosetta-0487,7.3059587,0.492938,0.084941
1e66-rosetta-0501,7.7730255,0.498263,0.084941
1e66-rosetta-0560,7.404662,0.497973,0.086673
1e66-rosetta-0582,7.3351793,0.505124,0.086673
1e66-rosetta-0588,7.4914703,0.502244,0.086673
1e66-rosetta-0590,7.7505007,0.495244,0.086673
1e66-rosetta-0596,7.67603,0.489275,0.086673
1e66-rosetta-0597,7.322958,0.524041,0.086673
1e66-rosetta-0614,6.9860287,0.508042,0.086673
1e66-rosetta-0631,7.6347647,0.510532,0.086673
1e66-rosetta-0652,7.341091,0.475334,0.086673
1e66-rosetta-0657,7.64937,0.679118,0.086673
1e66-rosetta-0658,7.447935,0.503166,0.086673
1e66-rosetta-0668,7.7478476,0.499758,0.086673
1e66-rosetta-0671,7.4941587,0.483259,0.086673
1e66-rosetta-0678,7.1835375,0.491211,0.086673
1e66-rosetta-0681,7.278467,0.525737,0.086673
1e66-rosetta-0687,7.4732857,0.512117,0.086673
1e66-rosetta-0699,7.332575,0.736853,0.086673
1e66-rosetta-0701,7.4427786,0.498956,0.086673
1e66-rosetta-0708,7.501134,0.490398,0.086673
1e66-rosetta-0723,7.825984,0.506958,0.086673
1e66-rosetta-0730,7.7073145,0.506469,0.085042
1e66-rosetta-0774,7.6071815,0.535019,0.085042
1e66-rosetta-0776,7.5461807,0.48489,0.085042
1e66-rosetta-0788,7.5813026,0.492757,0.085042
1e66-rosetta-0798,7.4851494,0.499985,0.085042
1e66-rosetta-0807,7.5362806,0.502991,0.085042
1e66-rosetta-0808,7.182008,0.503434,0.085042
1e66-rosetta-0813,7.627947,0.488124,0.085042
1e66-rosetta-0821,7.431402,0.489926,0.085042
1e66-rosetta-0843,7.560383,0.486085,0.085042
1e66-rosetta-0856,7.4813423,0.493318,0.085042
1e66-rosetta-0860,7.488598,0.505795,0.085042
1e66-rosetta-0865,7.394725,0.496692,0.085042
1e66-rosetta-0871,7.3541574,0.5257,0.085042
1e66-rosetta-0919,7.68316,0.519816,0.085042
1e66-rosetta-0927,7.7272453,0.494204,0.085042
1e66-rosetta-0928,7.146639,0.494744,0.085042
1e66-rosetta-0929,7.2223234,0.485131,0.085042
1e66-rosetta-0951,7.5794106,0.513898,0.085042
1e66-rosetta-0959,7.670333,0.496775,0.085042
1e66-rosetta-0967,7.4035654,0.487678,0.084891
1e66-rosetta-0973,7.664212,0.503369,0.084891
1e66-rosetta-0975,7.478387,0.519657,0.084891
1e66-rosetta-0978,7.3882046,1.355727,0.084891
1e66-rosetta-0981,7.410448,0.498701,0.084891
1e66-rosetta-0986,7.367279,0.509303,0.084891
1e66-rosetta-0990,7.3590803,0.508405,0.084891
1e66-rosetta-1000,7.618683,0.544557,0.084891
1eby-boltz,6.221365,0.060752,0.084891
1eby-crystal,7.7215033,0.060393,0.084891
1eby-gnina-0001,7.537636,0.104305,0.084891
1eby-gnina-0002,7.55315,0.092705,0.084891
1eby-gnina-0003,8.00942,0.095692,0.084891
1eby-gnina-0004,7.936473,0.08682,0.084891
1eby-gnina-0005,8.093822,0.092813,0.084891
1eby-gnina-0006,7.790287,0.075018,0.084891
1eby-gnina-0007,7.330715,0.086214,0.084891
1eby-gnina-0008,8.533549,0.091492,0.084891
1eby-gnina-0009,7.7012424,0.075515,0.084891
1eby-gnina-0010,7.0949764,0.07476,0.084891
1eby-gnina-0011,6.8662987,0.075127,0.084906
1eby-gnina-0012,7.7833443,0.095223,0.084906
1eby-gnina-0013,8.039825,0.094042,0.084906
1eby-gnina-0014,7.661352,0.093164,0.084906
1eby-gnina-0015,7.92568,0.097089,0.084906
1eby-gnina-0016,7.185667,0.087769,0.084906
1eby-gnina-0017,8.103719,0.088663,0.084906
1eby-gnina-0018,8.231432,0.088077,0.084906
1eby-gnina-0019,7.6290703,0.082995,0.084906
1eby-gnina-0020,6.442582,0.075324,0.084906
1eby-gnina-0021,6.6669188,0.074281,0.084906
1eby-gnina-0022,8.100622,0.092334,0.084906
1eby-gnina-0023,6.9288263,0.0843,0.084906
1eby-gnina-0024,9.190834,0.076372,0.084906
1eby-gnina-0025,6.9276485,0.085115,0.084906
1eby-gnina-0026,6.736017,0.084694,0.084906
1eby-gnina-0027,8.055771,0.090193,0.084906
1eby-gnina-0028,6.738014,0.080134,0.084906
1eby-gnina-0029,7.4009695,0.091424,0.084906
1eby-gnina-0030,7.9789486,0.093023,0.084906
1eby-gnina-0031,7.49362,0.112824,0.084904
1eby-gnina-0032,7.834714,0.075845,0.084904
1eby-gnina-0033,7.2467356,0.093841,0.084904
1eby-gnina-0034,7.7619257,0.105143,0.084904
1eby-gnina-0035,8.169539,0.081329,0.084904
1eby-gnina-0036,7.369506,0.075964,0.084904
1eby-gnina-0037,7.494913,0.08995,0.084904
1eby-gnina-0038,6.801897,0.099862,0.084904
1eby-gnina-0039,7.9592113,0.075248,0.084904
1eby-gnina-0040,8.198973,0.077201,0.084904
1eby-gnina-0041,6.9204054,0.100662,0.084904
1eby-gnina-0042,6.6562214,0.112263,0.084904
1eby-gnina-0043,7.6079817,0.075355,0.084904
1eby-gnina-0044,7.8351917,0.076104,0.084904
1eby-gnina-0045,7.4469824,0.075909,0.084904
1eby-gnina-0046,8.260533,0.113612,0.084904
1eby-gnina-0047,7.723859,0.075699,0.084904
1eby-gnina-0048,8.244961,0.076107,0.084904
1eby-gnina-0049,8.209938,0.084795,0.084904
1eby-gnina-0050,7.545821,0.074908,0.084904
1eby-gnina-0051,7.9654255,0.076164,0.085249
1eby-gnina-0052,7.1548576,0.075338,0.085249
1eby-gnina-0053,8.401968,0.084292,0.085249
1eby-gnina-0054,8.170088,0.101376,0.085249
1eby-gnina-0055,7.9339695,0.074359,0.085249
1eby-gnina-0056,9.109151,0.084742,0.085249
1eby-gnina-0057,8.48619,0.075567,0.085249
1eby-gnina-0058,7.4508867,0.074425,0.085249
1eby-gnina-0059,7.7754507,0.083571,0.085249
1eby-gnina-0060,8.336619,0.084359,0.085249
1eby-gnina-0061,8.079955,0.103292,0.085249
1eby-gnina-0062,8.772715,0.078106,0.085249
1eby-gnina-0063,7.0345516,0.102212,0.085249
1eby-gnina-0064,8.989943,0.094265,0.085249
1eby-gnina-0065,8.828075,0.074979,0.085249
1eby-gnina-0066,8.083937,0.075182,0.085249
1eby-gnina-0067,7.540101,0.118913,0.085249
1eby-gnina-0068,7.3561363,0.073982,0.085249
1eby-gnina-0069,9.167858,0.083939,0.085249
1eby-gnina-0070,7.618039,0.0815,0.085249
1eby-gnina-0071,6.5502796,0.084602,0.084921
1eby-gnina-0072,8.5276575,0.108288,0.084921
1eby-gnina-0073,9.292627,0.090967,0.084921
1eby-gnina-0074,8.083375,0.08489,0.084921
1eby-gnina-0075,8.634143,0.092153,0.084921
1eby-gnina-0076,7.6950693,0.075467,0.084921
1eby-gnina-0077,7.256916,0.089367,0.084921
1eby-gnina-0078,6.559161,0.087326,0.084921
1eby-gnina-0079,8.939522,0.089337,0.084921
1eby-gnina-0080,7.446536,0.092159,0.084921
1eby-gnina-0081,10.191628,0.090477,0.084921
1eby-gnina-0082,8.812364,0.100139,0.084921
1eby-gnina-0083,8.842431,0.090776,0.084921
1eby-gnina-0084,6.668848,0.08502,0.084921
1eby-gnina-0085,6.843075,0.084889,0.084921
1eby-gnina-0086,7.7465725,0.083424,0.084921
1eby-gnina-0087,8.483664,0.088828,0.084921
1eby-gnina-0088,7.873123,0.122206,0.084921
1eby-gnina-0089,7.0616674,0.083946,0.084921
1eby-gnina-0090,9.205333,0.086315,0.084921
1eby-gnina-0091,7.803768,0.081497,0.085355
1eby-gnina-0092,7.0275173,0.094675,0.085355
1eby-gnina-0093,7.010537,0.087579,0.085355
1eby-gnina-0094,7.7125854,0.096991,0.085355
1eby-gnina-0095,7.961149,0.075357,0.085355
1eby-gnina-0096,7.278864,0.074642,0.085355
1eby-gnina-0097,7.3965654,0.075202,0.085355
1eby-gnina-0098,8.916083,0.085617,0.085355
1eby-gnina-0099,7.0097036,0.093832,0.085355
1eby-gnina-0100,8.3196535,0.093242,0.085355
1eby-rosetta-0004,8.0631275,0.140915,0.085355
1eby-rosetta-0010,7.4724035,0.095665,0.085355
1eby-rosetta-0016,7.763007,0.075232,0.085355
