pdb_id,lig_id,prot_path,lig_path,pocket_path,gnina_archive,rosetta_archive,boltz_yaml
2QBQ,4B3,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbq/2qbq_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbq/2qbq_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbq/2qbq_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbq/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbq/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbq/2qbq_boltz2.yaml
3OE4,610,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3oe4/3oe4_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3oe4/3oe4_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3oe4/3oe4_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3oe4/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3oe4/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3oe4/3oe4_boltz2.yaml
3RLR,3RR,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3rlr/3rlr_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3rlr/3rlr_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3rlr/3rlr_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3rlr/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3rlr/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3rlr/3rlr_boltz2.yaml
2XB8,XNW,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xb8/2xb8_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xb8/2xb8_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xb8/2xb8_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xb8/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xb8/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xb8/2xb8_boltz2.yaml
2C3I,IYZ,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2c3i/2c3i_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2c3i/2c3i_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2c3i/2c3i_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2c3i/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2c3i/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2c3i/2c3i_boltz2.yaml
4E5W,0NT,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4e5w/4e5w_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4e5w/4e5w_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4e5w/4e5w_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4e5w/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4e5w/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4e5w/4e5w_boltz2.yaml
3F3E,LEU,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3f3e/3f3e_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3f3e/3f3e_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3f3e/3f3e_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3f3e/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3f3e/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3f3e/3f3e_boltz2.yaml
1U1B,PAX,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1u1b/1u1b_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1u1b/1u1b_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1u1b/1u1b_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1u1b/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1u1b/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1u1b/1u1b_boltz2.yaml
3QGY,L7O,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3qgy/3qgy_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3qgy/3qgy_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3qgy/3qgy_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3qgy/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3qgy/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3qgy/3qgy_boltz2.yaml
3RYJ,RYJ,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ryj/3ryj_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ryj/3ryj_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ryj/3ryj_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ryj/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ryj/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ryj/3ryj_boltz2.yaml
4J3L,AJ5,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4j3l/4j3l_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4j3l/4j3l_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4j3l/4j3l_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4j3l/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4j3l/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4j3l/4j3l_boltz2.yaml
3PRS,RIT,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3prs/3prs_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3prs/3prs_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3prs/3prs_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3prs/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3prs/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3prs/3prs_boltz2.yaml
4PCS,2M7,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4pcs/4pcs_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4pcs/4pcs_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4pcs/4pcs_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4pcs/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4pcs/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4pcs/4pcs_boltz2.yaml
4HGE,15V,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4hge/4hge_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4hge/4hge_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4hge/4hge_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4hge/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4hge/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4hge/4hge_boltz2.yaml
1G2K,NM1,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1g2k/1g2k_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1g2k/1g2k_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1g2k/1g2k_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1g2k/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1g2k/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1g2k/1g2k_boltz2.yaml
1O3F,696,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1o3f/1o3f_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1o3f/1o3f_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1o3f/1o3f_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1o3f/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1o3f/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1o3f/1o3f_boltz2.yaml
2QE4,JJ3,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qe4/2qe4_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qe4/2qe4_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qe4/2qe4_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qe4/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qe4/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qe4/2qe4_boltz2.yaml
3UUO,0CV,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uuo/3uuo_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uuo/3uuo_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uuo/3uuo_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uuo/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uuo/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uuo/3uuo_boltz2.yaml
3E92,G6A,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e92/3e92_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e92/3e92_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e92/3e92_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e92/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e92/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e92/3e92_boltz2.yaml
3FUR,Z12,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fur/3fur_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fur/3fur_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fur/3fur_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fur/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fur/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fur/3fur_boltz2.yaml
2CET,PGI,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2cet/2cet_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2cet/2cet_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2cet/2cet_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2cet/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2cet/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2cet/2cet_boltz2.yaml
5TMN,0PJ,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5tmn/5tmn_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5tmn/5tmn_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5tmn/5tmn_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5tmn/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5tmn/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5tmn/5tmn_boltz2.yaml
3AG9,A02,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ag9/3ag9_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ag9/3ag9_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ag9/3ag9_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ag9/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ag9/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ag9/3ag9_boltz2.yaml
3KR8,XAV,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3kr8/3kr8_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3kr8/3kr8_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3kr8/3kr8_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3kr8/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3kr8/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3kr8/3kr8_boltz2.yaml
3NX7,NHK,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3nx7/3nx7_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3nx7/3nx7_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3nx7/3nx7_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3nx7/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3nx7/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3nx7/3nx7_boltz2.yaml
3FV2,NDZ,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fv2/3fv2_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fv2/3fv2_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fv2/3fv2_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fv2/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fv2/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fv2/3fv2_boltz2.yaml
4EO8,0S3,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eo8/4eo8_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eo8/4eo8_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eo8/4eo8_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eo8/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eo8/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eo8/4eo8_boltz2.yaml
3E5A,VX6,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e5a/3e5a_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e5a/3e5a_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e5a/3e5a_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e5a/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e5a/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e5a/3e5a_boltz2.yaml
1NVQ,UCN,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nvq/1nvq_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nvq/1nvq_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nvq/1nvq_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nvq/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nvq/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nvq/1nvq_boltz2.yaml
2V7A,627,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2v7a/2v7a_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2v7a/2v7a_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2v7a/2v7a_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2v7a/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2v7a/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2v7a/2v7a_boltz2.yaml
4X6P,3YU,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4x6p/4x6p_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4x6p/4x6p_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4x6p/4x6p_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4x6p/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4x6p/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4x6p/4x6p_boltz2.yaml
1H23,E12,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1h23/1h23_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1h23/1h23_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1h23/1h23_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1h23/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1h23/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1h23/1h23_boltz2.yaml
4E6Q,0NV,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4e6q/4e6q_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4e6q/4e6q_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4e6q/4e6q_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4e6q/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4e6q/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4e6q/4e6q_boltz2.yaml
2AL5,FWD,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2al5/2al5_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2al5/2al5_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2al5/2al5_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2al5/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2al5/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2al5/2al5_boltz2.yaml
2QBP,527,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbp/2qbp_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbp/2qbp_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbp/2qbp_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbp/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbp/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbp/2qbp_boltz2.yaml
2ZDA,32U,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zda/2zda_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zda/2zda_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zda/2zda_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zda/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zda/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zda/2zda_boltz2.yaml
3B68,B68,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b68/3b68_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b68/3b68_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b68/3b68_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b68/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b68/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b68/3b68_boltz2.yaml
2XBV,XBV,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xbv/2xbv_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xbv/2xbv_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xbv/2xbv_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xbv/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xbv/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xbv/2xbv_boltz2.yaml
3B1M,KRC,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/3b1m_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/3b1m_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/3b1m_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/3b1m_boltz2.yaml
2FVD,LIA,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/2fvd_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/2fvd_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/2fvd_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/2fvd_boltz2.yaml
2VW5,BC6,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/2vw5_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/2vw5_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/2vw5_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/2vw5_boltz2.yaml
2WN9,ZY5,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/2wn9_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/2wn9_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/2wn9_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/2wn9_boltz2.yaml
3EJR,HN4,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/3ejr_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/3ejr_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/3ejr_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/3ejr_boltz2.yaml
4QD6,30T,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/4qd6_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/4qd6_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/4qd6_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/4qd6_boltz2.yaml
3U8K,09P,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/3u8k_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/3u8k_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/3u8k_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/3u8k_boltz2.yaml
3GE7,AFQ,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/3ge7_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/3ge7_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/3ge7_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/3ge7_boltz2.yaml
4CRC,OTM,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/4crc_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/4crc_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/4crc_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/4crc_boltz2.yaml
4IVB,1J5,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/4ivb_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/4ivb_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/4ivb_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/4ivb_boltz2.yaml
